"month","year","dx_name","num_dx_records","num_dx_patients","tot_num_dx_records","tot_num_dx_patients"
1,2018,secondary uveitis - infectious,3164,2150,10127104,2843147
1,2018,sudden visual loss,1244,1067,10127104,2843147
1,2018,superficial punctate keratitis,36865,28943,10127104,2843147
1,2018,sympathetic uveitis,345,248,10127104,2843147
1,2018,syphilitic oculopathy,76,64,10127104,2843147
1,2018,toxoplasma oculopathy,1400,1157,10127104,2843147
1,2018,trachoma,19,18,10127104,2843147
1,2018,trichiasis w/o entropion,28322,19748,10127104,2843147
1,2018,trochlear nerve palsy,3704,3171,10127104,2843147
1,2018,tuberculosis of eye,38,35,10127104,2843147
1,2018,unspec DR w/ DME,5878,4355,10127104,2843147
1,2018,unspec DR w/o DME,9187,7120,10127104,2843147
1,2018,unspec macular degeneration,12800,11620,10127104,2843147
1,2018,unspec retinal layer separation,2583,2280,10127104,2843147
1,2018,venous engorgement,1098,962,10127104,2843147
1,2018,visual cortex disorders,330,228,10127104,2843147
1,2018,visual field defects,24137,20207,10127104,2843147
1,2018,visual impairment,4017,3604,10127104,2843147
1,2018,visual loss,5681,5124,10127104,2843147
1,2018,vitreomacular adhesion,30792,25248,10127104,2843147
1,2018,vitreous body crystalline deposits,13249,11622,10127104,2843147
1,2018,vitreous degeneration,521309,436700,10127104,2843147
1,2018,vitreous hemorrhage,79396,56274,10127104,2843147
1,2018,vitreous membranes/strands,8979,7587,10127104,2843147
1,2018,vitreous prolapse,2040,1624,10127104,2843147
1,2018,"wet AMD, active CNV",271061,203576,10127104,2843147
1,2018,"wet AMD, inactive CNV",51765,43534,10127104,2843147
1,2018,"wet AMD, inactive scar",28011,22852,10127104,2843147
1,2018,xanthelasma,1233,651,10127104,2843147
1,2018,zoster ocular disease,7774,6020,10127104,2843147
2,2018,BRAO,5536,4848,9298211,2691904
2,2018,BRVO,56159,46095,9298211,2691904
2,2018,CME post-cataract surg,4909,3876,9298211,2691904
2,2018,CRAO,4842,4186,9298211,2691904
2,2018,CRVO,39894,32296,9298211,2691904
2,2018,DME resolved after tx,1342,1147,9298211,2691904
2,2018,"FB, conjunctival sac",4951,4197,9298211,2691904
2,2018,"FB, cornea",8427,6157,9298211,2691904
2,2018,"FB, external eye other/unspec",497,383,9298211,2691904
2,2018,Fuch's endothelial dystrophy,44626,37481,9298211,2691904
2,2018,IOL breakdown,124,95,9298211,2691904
2,2018,IOL displacement,2538,1808,9298211,2691904
2,2018,IOL other mech compl,2793,1973,9298211,2691904
2,2018,NPDR w/ DME,111885,69523,9298211,2691904
2,2018,NPDR w/o DME,116263,86179,9298211,2691904
2,2018,PDR w/ DME,105671,55930,9298211,2691904
2,2018,PDR w/o DME,51471,35109,9298211,2691904
2,2018,PRAO,3069,2759,9298211,2691904
2,2018,RD w/ breaks or defects,63947,41858,9298211,2691904
2,2018,"RD, other",5316,4654,9298211,2691904
2,2018,"RD, traction",14663,10322,9298211,2691904
2,2018,"ROP, stage 0",1412,1061,9298211,2691904
2,2018,"ROP, stage 1",352,244,9298211,2691904
2,2018,"ROP, stage 2",268,163,9298211,2691904
2,2018,"ROP, stage 3",179,139,9298211,2691904
2,2018,"ROP, stage 4",41,33,9298211,2691904
2,2018,"ROP, stage 5",34,28,9298211,2691904
2,2018,"RPE detachment, hemorrhagic",1502,1287,9298211,2691904
2,2018,"RPE detachment, serous",13976,12229,9298211,2691904
2,2018,"RVO, unspec",414,359,9298211,2691904
2,2018,TRAO,582,464,9298211,2691904
2,2018,abducent nerve palsy,3868,3394,9298211,2691904
2,2018,acute postop pain NEC,194,132,9298211,2691904
2,2018,"amblyopia, refractive",18433,17140,9298211,2691904
2,2018,"amblyopia, strabismic",8706,7903,9298211,2691904
2,2018,"amblyopia, suspect",3053,2864,9298211,2691904
2,2018,"amblyopia, unspec",21493,19300,9298211,2691904
2,2018,angoid streaks of macula,608,565,9298211,2691904
2,2018,anisometropia/aniseikonia,6503,5916,9298211,2691904
2,2018,"anterior uveitis - acute, other/unspec",5255,4093,9298211,2691904
2,2018,"anterior uveitis - acute, primary",11646,8449,9298211,2691904
2,2018,"anterior uveitis - acute, recurrent",6200,4796,9298211,2691904
2,2018,anterior uveitis - chronic,7678,6077,9298211,2691904
2,2018,anterior uveitis - other,14851,11610,9298211,2691904
2,2018,astigmatism,277930,242090,9298211,2691904
2,2018,"background retinopathy, unspec",833,779,9298211,2691904
2,2018,benign neoplasm - ciliary body,2824,2234,9298211,2691904
2,2018,benign neoplasm - conjunctiva,2617,2122,9298211,2691904
2,2018,benign neoplasm - cornea,133,120,9298211,2691904
2,2018,benign neoplasm - lacrimal,52,44,9298211,2691904
2,2018,benign neoplasm - orbit,702,541,9298211,2691904
2,2018,benign neoplasm - retina,1063,935,9298211,2691904
2,2018,benign neoplasm - unspec,1735,1400,9298211,2691904
2,2018,blebitis,338,198,9298211,2691904
2,2018,blepharitis,302199,127052,9298211,2691904
2,2018,blepharochalasis,13292,5747,9298211,2691904
2,2018,blepharophimosis,275,139,9298211,2691904
2,2018,blepharospasm                    ,4705,4303,9298211,2691904
2,2018,"burn, corneal/conjunctival sac",479,283,9298211,2691904
2,2018,"burn, eyelid/periocular",50,40,9298211,2691904
2,2018,carcinoma in situ - eye,108,88,9298211,2691904
2,2018,carcinoma in situ - eyelid,100,89,9298211,2691904
2,2018,"cataract, age-related",1361074,932916,9298211,2691904
2,2018,"cataract, infantile/juvenile ",1940,1549,9298211,2691904
2,2018,"cataract, other/unspec",15601,14276,9298211,2691904
2,2018,"cataract, traumatic",1854,1454,9298211,2691904
2,2018,central serous chorioretinopathy,11992,10224,9298211,2691904
2,2018,chalazion,44602,33342,9298211,2691904
2,2018,chorioretinal scars,35542,30681,9298211,2691904
2,2018,chorioretinal scars following detach surg,4431,3446,9298211,2691904
2,2018,choroidal degenerations,2525,2254,9298211,2691904
2,2018,choroidal detachment,2712,1864,9298211,2691904
2,2018,choroidal rupture,382,300,9298211,2691904
2,2018,color vision deficiencies,1058,981,9298211,2691904
2,2018,conjunctival degen/deposits,50766,43390,9298211,2691904
2,2018,conjunctival hemorrhage,22146,19689,9298211,2691904
2,2018,conjunctival scars,1801,1364,9298211,2691904
2,2018,conjunctivitis - infectious,17462,14191,9298211,2691904
2,2018,conjunctivitis - noninfectious,74146,63549,9298211,2691904
2,2018,conjunctivitis - other/unspec ,6328,5386,9298211,2691904
2,2018,conjunctivitis - other/unspec acute,10142,8266,9298211,2691904
2,2018,conjunctivitis - other/unspec chronic,13971,12077,9298211,2691904
2,2018,corneal degen - arcus senilis,10704,8571,9298211,2691904
2,2018,corneal degen - band keratopathy,6065,4987,9298211,2691904
2,2018,corneal degen - nodular,4743,3794,9298211,2691904
2,2018,corneal degen - other/unspec,1665,1404,9298211,2691904
2,2018,corneal degen - peripheral,967,797,9298211,2691904
2,2018,corneal edemas,20823,15436,9298211,2691904
2,2018,corneal membrane changes,729,579,9298211,2691904
2,2018,corneal scars/opacities - central,8211,6990,9298211,2691904
2,2018,corneal transplant failure,1155,908,9298211,2691904
2,2018,corneal transplant rejection,1718,1271,9298211,2691904
2,2018,corneal ulcer - perforated,417,246,9298211,2691904
2,2018,"corneal ulcer - unperforated, iso epi defect",26446,17262,9298211,2691904
2,2018,"corneal ulcer - unperforated, w/ str involv",18535,10062,9298211,2691904
2,2018,"corrosion, cornea/conjunctival sac",466,266,9298211,2691904
2,2018,"corrosion, eyelid/periocular",94,73,9298211,2691904
2,2018,cystoid macular degeneration,41999,35029,9298211,2691904
2,2018,dacryoadenitis - acute,140,116,9298211,2691904
2,2018,dacryoadenitis - chronic,181,149,9298211,2691904
2,2018,dacryoadenitis - unspec,154,136,9298211,2691904
2,2018,degenerative myopia,32317,24149,9298211,2691904
2,2018,dermatochalasis,190326,90370,9298211,2691904
2,2018,diabetic cataract,3708,2189,9298211,2691904
2,2018,diplopia,22036,19893,9298211,2691904
2,2018,drusen of macula,74995,66214,9298211,2691904
2,2018,"dry AMD, adv stage w/ subfov involv",21719,17828,9298211,2691904
2,2018,"dry AMD, adv stage w/o subfov involv",17636,14042,9298211,2691904
2,2018,"dry AMD, early stage",117766,102266,9298211,2691904
2,2018,"dry AMD, intermediate stage",125402,109599,9298211,2691904
2,2018,"dry AMD, unspec stage",27447,22714,9298211,2691904
2,2018,dry eye syndrome,452026,390147,9298211,2691904
2,2018,ectropion,25303,14069,9298211,2691904
2,2018,entropion,9096,5776,9298211,2691904
2,2018,episcleritis,6701,5288,9298211,2691904
2,2018,esotropia,14751,13232,9298211,2691904
2,2018,exophthalmos,3194,2789,9298211,2691904
2,2018,exudative retinopathy,1072,915,9298211,2691904
2,2018,eye avulsion,68,61,9298211,2691904
2,2018,eyeball/orbital tissue contusion,5585,4049,9298211,2691904
2,2018,eyelid cysts,8723,6623,9298211,2691904
2,2018,eyelid dermatoses - noninfectious,16901,10374,9298211,2691904
2,2018,eyelid edema,3554,2184,9298211,2691904
2,2018,eyelid retraction,3782,2082,9298211,2691904
2,2018,eyelid vascular anomalies,243,178,9298211,2691904
2,2018,eyelid/periocular open wound,793,588,9298211,2691904
2,2018,"glaucoma, OAG",429394,310101,9298211,2691904
2,2018,"glaucoma, PACG - acute",2343,1569,9298211,2691904
2,2018,"glaucoma, PACG - chronic ",13444,9216,9298211,2691904
2,2018,"glaucoma, PACG - other/unspec",3455,2722,9298211,2691904
2,2018,"glaucoma, PXG",13648,9541,9298211,2691904
2,2018,"glaucoma, absolute",917,794,9298211,2691904
2,2018,"glaucoma, other/unspec",24516,20669,9298211,2691904
2,2018,"glaucoma, secondary to drugs",3562,2805,9298211,2691904
2,2018,"glaucoma, secondary to eye infl",5370,3762,9298211,2691904
2,2018,"glaucoma, secondary to other eye dis",9369,6113,9298211,2691904
2,2018,globe degen conditions,3097,2733,9298211,2691904
2,2018,goniosynechiae,227,194,9298211,2691904
2,2018,hereditary choroidal dystrophies,999,922,9298211,2691904
2,2018,hereditary retinal dystrophies,12099,11019,9298211,2691904
2,2018,herpesviral ocular disease,960,696,9298211,2691904
2,2018,herpesviral ocular disease - other,689,543,9298211,2691904
2,2018,heterophoria,9863,9324,9298211,2691904
2,2018,hordeolum,66232,30238,9298211,2691904
2,2018,hypermetropia,161238,145723,9298211,2691904
2,2018,hypertensive retinopathy,90350,77699,9298211,2691904
2,2018,hypertrichosis,42,31,9298211,2691904
2,2018,hyphema,4843,3182,9298211,2691904
2,2018,hypopyon,747,468,9298211,2691904
2,2018,intermittent heterotropia,7369,6793,9298211,2691904
2,2018,interstitial/deep keratitis,1715,1228,9298211,2691904
2,2018,iridodialysis,522,400,9298211,2691904
2,2018,iris/CB adhesions/disruptions ,2764,2191,9298211,2691904
2,2018,iris/CB degenerations,4968,4253,9298211,2691904
2,2018,iris/CB/anterior chamber cysts,368,323,9298211,2691904
2,2018,ischemic optic neuropathy,8888,7650,9298211,2691904
2,2018,keratitis - infectious,13839,9493,9298211,2691904
2,2018,keratitis - other/unspec,4715,3705,9298211,2691904
2,2018,keratoconjunctivitis - dry eye syndrome,115677,97479,9298211,2691904
2,2018,keratoconjunctivitis - infectious,1159,875,9298211,2691904
2,2018,keratoconjunctivitis - noninfectious,7885,5965,9298211,2691904
2,2018,keratoconjunctivitis - other/unspec,2572,1979,9298211,2691904
2,2018,keratoconus,18162,13705,9298211,2691904
2,2018,lacrimal gland atrophy,299,291,9298211,2691904
2,2018,lacrimal gland dislocation,129,105,9298211,2691904
2,2018,lacrimal passage infl - acute/unspec,2161,1689,9298211,2691904
2,2018,lacrimal passage infl - chronic,778,646,9298211,2691904
2,2018,lacrimal passage stenosis/insufficiency,11238,8633,9298211,2691904
2,2018,lagophthalmos,5166,3025,9298211,2691904
2,2018,lattice degeneration of retina,46389,37342,9298211,2691904
2,2018,lens dislocation,5269,3715,9298211,2691904
2,2018,lens fragments post-cataract surg,4673,3132,9298211,2691904
2,2018,"macular cyst, hole, or pseudohole",39474,30997,9298211,2691904
2,2018,malignant neoplasm - choroid,2760,2361,9298211,2691904
2,2018,malignant neoplasm - ciliary body ,105,93,9298211,2691904
2,2018,malignant neoplasm - conjunctiva,423,324,9298211,2691904
2,2018,malignant neoplasm - eyelid,3244,2558,9298211,2691904
2,2018,malignant neoplasm - lacrimal,16,15,9298211,2691904
2,2018,malignant neoplasm - orbit,152,116,9298211,2691904
2,2018,malignant neoplasm - other/unspec,187,146,9298211,2691904
2,2018,malignant neoplasm - retina,379,247,9298211,2691904
2,2018,mechanical strabismus,567,511,9298211,2691904
2,2018,melanoma in situ - eyelid,37,23,9298211,2691904
2,2018,myopia,337276,298902,9298211,2691904
2,2018,night blindness,295,264,9298211,2691904
2,2018,nystagmus / other irregular eye mvmts,4635,4154,9298211,2691904
2,2018,ocular cranial nerve injury,75,64,9298211,2691904
2,2018,ocular hypotony,3134,2341,9298211,2691904
2,2018,ocular laceration w/ prolapse,970,600,9298211,2691904
2,2018,ocular pain,18651,16046,9298211,2691904
2,2018,oculomotor nerve palsy,1610,1377,9298211,2691904
2,2018,optic atrophy,32261,27706,9298211,2691904
2,2018,optic chiasm disorders,349,323,9298211,2691904
2,2018,optic nerve/pathway injury,176,146,9298211,2691904
2,2018,optic neuritis,4562,3926,9298211,2691904
2,2018,orbit deformity,204,181,9298211,2691904
2,2018,orbit inflammation - acute,1076,828,9298211,2691904
2,2018,orbit inflammation - chronic,537,442,9298211,2691904
2,2018,orbit penetrating wound w/ FB,184,125,9298211,2691904
2,2018,orbit penetrating wound w/o FB,117,76,9298211,2691904
2,2018,"orbit penetrating wound, unspec",41,31,9298211,2691904
2,2018,orbital floor fracture,1325,1065,9298211,2691904
2,2018,other binocular eye mvmt dis,4736,4342,9298211,2691904
2,2018,other binocular vision disorders,650,630,9298211,2691904
2,2018,other choroid disorders,1440,1263,9298211,2691904
2,2018,other conjunctival disorders,17374,14501,9298211,2691904
2,2018,other corneal deformities,1856,1502,9298211,2691904
2,2018,other corneal disorders,12759,9663,9298211,2691904
2,2018,other diabetic ophthalmic compl,5069,3933,9298211,2691904
2,2018,other eye dis post-cataract surg,219,172,9298211,2691904
2,2018,other eyelid function disorders,914,857,9298211,2691904
2,2018,other globe disorders,73,71,9298211,2691904
2,2018,other hereditary corneal dystrophies ,26505,22189,9298211,2691904
2,2018,other iris/CB disorders,3526,2794,9298211,2691904
2,2018,other iris/CB vascular disorders,5686,4454,9298211,2691904
2,2018,other lacrimal gland disorders,150,131,9298211,2691904
2,2018,other lacrimal passage changes,92,76,9298211,2691904
2,2018,other non-diabetic proliferative retinopathy,2247,1626,9298211,2691904
2,2018,other optic disc disorders,11677,10253,9298211,2691904
2,2018,other orbital disorders,864,731,9298211,2691904
2,2018,other postop complications ,417,336,9298211,2691904
2,2018,other refraction/accommodation disorders,48322,44548,9298211,2691904
2,2018,other retinal microvascular abnormalities,3995,3569,9298211,2691904
2,2018,other scleral disorders,1612,1432,9298211,2691904
2,2018,other spec visual disturbances,39941,36107,9298211,2691904
2,2018,other subj visual disturb,31032,27343,9298211,2691904
2,2018,other superficial keratitis w/o conjunctivitis ,13142,10681,9298211,2691904
2,2018,other visual pathway disorders,718,646,9298211,2691904
2,2018,other vitreous opacities,163210,138724,9298211,2691904
2,2018,other/unspec corneal transplant compl,450,332,9298211,2691904
2,2018,other/unspec eye disorders,5042,4559,9298211,2691904
2,2018,other/unspec eye injuries,2436,1857,9298211,2691904
2,2018,other/unspec eyelid disorders,12988,11753,9298211,2691904
2,2018,other/unspec heterotropia,12120,10845,9298211,2691904
2,2018,other/unspec lacrimal disorders,186,168,9298211,2691904
2,2018,other/unspec lens disorder,2215,1741,9298211,2691904
2,2018,other/unspec peripheral retinal degeneration,24849,21245,9298211,2691904
2,2018,other/unspec strabismus,2239,1996,9298211,2691904
2,2018,other/unspec vitreous body disorders,3140,2627,9298211,2691904
2,2018,panophthalmitis,170,111,9298211,2691904
2,2018,panuveitis,4281,3213,9298211,2691904
2,2018,papilledema,4643,3978,9298211,2691904
2,2018,posterior synechiae (iris),4196,3315,9298211,2691904
2,2018,posterior uveitis,11357,8508,9298211,2691904
2,2018,presbyopia,352206,322567,9298211,2691904
2,2018,progressive external ophthalmoplegia,146,105,9298211,2691904
2,2018,prosthetic/implant/graft displacement,86,58,9298211,2691904
2,2018,prosthetic/implant/graft other mech compl,2560,1790,9298211,2691904
2,2018,pterygium,36775,28779,9298211,2691904
2,2018,ptosis,55737,44595,9298211,2691904
2,2018,puckering of macula,252651,208813,9298211,2691904
2,2018,pupillary function anomalies,7520,6357,9298211,2691904
2,2018,recession of chamber angle,691,584,9298211,2691904
2,2018,"retained IOFB, magnetic",104,81,9298211,2691904
2,2018,"retained IOFB, nonmagnetic",581,427,9298211,2691904
2,2018,retained foreign body - eyelid,470,334,9298211,2691904
2,2018,retained foreign body - orbit due to PW,44,29,9298211,2691904
2,2018,retinal breaks or defects w/o RD,62178,46553,9298211,2691904
2,2018,retinal edema,38306,33998,9298211,2691904
2,2018,retinal hemorrhage,35642,30241,9298211,2691904
2,2018,retinal ischemia,8545,7448,9298211,2691904
2,2018,retinal microaneurysms,3754,3314,9298211,2691904
2,2018,retinal neovascularization,19460,15814,9298211,2691904
2,2018,retinal telangiectasis,3981,3495,9298211,2691904
2,2018,retinal vascular changes,4976,4261,9298211,2691904
2,2018,retinal vasculitis,1590,1321,9298211,2691904
2,2018,retinoschisis / retinal cysts,8544,7051,9298211,2691904
2,2018,retrolental fibroplasia,169,152,9298211,2691904
2,2018,scleritis,3829,2874,9298211,2691904
2,2018,scleritis - infectious,37,27,9298211,2691904
2,2018,secondary uveitis - infectious,2309,1669,9298211,2691904
2,2018,secondary uveitis - noninfectious,4119,3136,9298211,2691904
2,2018,sudden visual loss,1035,875,9298211,2691904
2,2018,superficial punctate keratitis,32171,26000,9298211,2691904
2,2018,sympathetic uveitis,308,226,9298211,2691904
2,2018,syphilitic oculopathy,69,60,9298211,2691904
2,2018,total ophthalmoplegia,23,20,9298211,2691904
2,2018,toxic maculopathy,720,648,9298211,2691904
2,2018,toxoplasma oculopathy,1264,1066,9298211,2691904
2,2018,transient visual loss,2661,2359,9298211,2691904
2,2018,trichiasis w/o entropion,25958,18050,9298211,2691904
2,2018,trochlear nerve palsy,3023,2663,9298211,2691904
2,2018,tuberculosis of eye,29,26,9298211,2691904
2,2018,unspec DR w/ DME,5249,3980,9298211,2691904
2,2018,unspec DR w/o DME,9015,6993,9298211,2691904
2,2018,unspec macular degeneration,11992,10907,9298211,2691904
2,2018,unspec retinal layer separation,2321,2082,9298211,2691904
2,2018,venous engorgement,1011,884,9298211,2691904
2,2018,visual cortex disorders,341,226,9298211,2691904
2,2018,visual field defects,21803,18296,9298211,2691904
2,2018,visual impairment,3973,3552,9298211,2691904
2,2018,visual loss,5334,4785,9298211,2691904
2,2018,vitreomacular adhesion,28485,23595,9298211,2691904
2,2018,vitreous body crystalline deposits,12554,10931,9298211,2691904
2,2018,vitreous degeneration,479383,406389,9298211,2691904
2,2018,vitreous hemorrhage,73347,52275,9298211,2691904
2,2018,vitreous membranes/strands,8618,7286,9298211,2691904
2,2018,vitreous prolapse,1734,1407,9298211,2691904
2,2018,"wet AMD, active CNV",227847,176268,9298211,2691904
2,2018,"wet AMD, inactive CNV",45626,38631,9298211,2691904
2,2018,"wet AMD, inactive scar",22456,19096,9298211,2691904
2,2018,"wet AMD, unspec stage",17592,13438,9298211,2691904
2,2018,xanthelasma,1279,678,9298211,2691904
2,2018,zoster ocular disease,5763,4405,9298211,2691904
3,2018,BRAO,5847,5074,10086513,2892826
3,2018,BRVO,61016,49982,10086513,2892826
3,2018,CME post-cataract surg,5290,4162,10086513,2892826
3,2018,CRAO,4930,4188,10086513,2892826
3,2018,CRVO,43500,35058,10086513,2892826
3,2018,"FB, conjunctival sac",5780,4913,10086513,2892826
3,2018,"FB, cornea",9919,7116,10086513,2892826
3,2018,"FB, external eye other/unspec",637,474,10086513,2892826
3,2018,IOL breakdown,157,119,10086513,2892826
3,2018,IOL displacement,2837,1989,10086513,2892826
3,2018,IOL other mech compl,3005,2079,10086513,2892826
3,2018,NPDR w/ DME,122546,75553,10086513,2892826
3,2018,NPDR w/o DME,126254,93966,10086513,2892826
3,2018,PDR w/ DME,114758,60107,10086513,2892826
3,2018,PDR w/o DME,55579,37568,10086513,2892826
3,2018,"PDR, stable",10865,5886,10086513,2892826
3,2018,PRAO,3258,2926,10086513,2892826
3,2018,RD w/ breaks or defects,70651,44765,10086513,2892826
3,2018,"RD, other",5510,4760,10086513,2892826
3,2018,"RD, serous",4404,3518,10086513,2892826
3,2018,"RD, traction",16087,11014,10086513,2892826
3,2018,"ROP, stage 0",1510,1077,10086513,2892826
3,2018,"ROP, stage 1",383,242,10086513,2892826
3,2018,"ROP, stage 2",272,163,10086513,2892826
3,2018,"ROP, stage 3",215,166,10086513,2892826
3,2018,"ROP, stage 4",54,45,10086513,2892826
3,2018,"ROP, stage 5",49,38,10086513,2892826
3,2018,"ROP, stage unspec",1341,1139,10086513,2892826
3,2018,"RPE detachment, hemorrhagic",1711,1423,10086513,2892826
3,2018,"RPE detachment, serous",14779,12979,10086513,2892826
3,2018,"RVO, unspec",421,385,10086513,2892826
3,2018,TRAO,581,483,10086513,2892826
3,2018,abducent nerve palsy,4103,3564,10086513,2892826
3,2018,abnormal innervation syndrome,27,22,10086513,2892826
3,2018,accommodation disorders,1241,1190,10086513,2892826
3,2018,acute postop pain NEC,183,129,10086513,2892826
3,2018,"amblyopia, deprivation",1476,1335,10086513,2892826
3,2018,"amblyopia, refractive",19224,17804,10086513,2892826
3,2018,"amblyopia, strabismic",9409,8483,10086513,2892826
3,2018,"amblyopia, suspect",3041,2879,10086513,2892826
3,2018,angoid streaks of macula,701,652,10086513,2892826
3,2018,anisometropia/aniseikonia,6533,5921,10086513,2892826
3,2018,anterior synechiae (iris),1137,881,10086513,2892826
3,2018,"anterior uveitis - acute, other/unspec",5544,4296,10086513,2892826
3,2018,"anterior uveitis - acute, primary",12666,8994,10086513,2892826
3,2018,"anterior uveitis - acute, recurrent",6696,5040,10086513,2892826
3,2018,anterior uveitis - chronic,7940,6254,10086513,2892826
3,2018,anterior uveitis - other,16146,12432,10086513,2892826
3,2018,aphakia,12134,9664,10086513,2892826
3,2018,aphakic bullous k post-cataract surg,131,106,10086513,2892826
3,2018,astigmatism,301869,262369,10086513,2892826
3,2018,"background retinopathy, unspec",831,781,10086513,2892826
3,2018,benign neoplasm - choroid,66573,57158,10086513,2892826
3,2018,benign neoplasm - ciliary body,3066,2337,10086513,2892826
3,2018,benign neoplasm - conjunctiva,2804,2286,10086513,2892826
3,2018,benign neoplasm - cornea,161,138,10086513,2892826
3,2018,benign neoplasm - eyelid,20200,16108,10086513,2892826
3,2018,benign neoplasm - lacrimal,82,59,10086513,2892826
3,2018,benign neoplasm - orbit,744,541,10086513,2892826
3,2018,benign neoplasm - retina,1060,931,10086513,2892826
3,2018,benign neoplasm - unspec,2001,1525,10086513,2892826
3,2018,blebitis,369,214,10086513,2892826
3,2018,blepharitis,324832,135680,10086513,2892826
3,2018,blepharochalasis,13842,6022,10086513,2892826
3,2018,blepharophimosis,277,139,10086513,2892826
3,2018,blepharospasm                    ,4972,4543,10086513,2892826
3,2018,"burn, corneal/conjunctival sac",537,294,10086513,2892826
3,2018,"burn, eyelid/periocular",50,34,10086513,2892826
3,2018,"burn, other/unspec",50,37,10086513,2892826
3,2018,carcinoma in situ - eye,124,101,10086513,2892826
3,2018,carcinoma in situ - eyelid,84,74,10086513,2892826
3,2018,"cataract, age-related",1470172,998604,10086513,2892826
3,2018,"cataract, other/unspec",16172,14845,10086513,2892826
3,2018,"cataract, secondary",269570,210734,10086513,2892826
3,2018,"cataract, traumatic",1810,1427,10086513,2892826
3,2018,central serous chorioretinopathy,13040,11063,10086513,2892826
3,2018,chalazion,49616,36528,10086513,2892826
3,2018,chorioretinal scars,38406,33074,10086513,2892826
3,2018,chorioretinal scars following detach surg,4536,3559,10086513,2892826
3,2018,choroidal degenerations,2714,2400,10086513,2892826
3,2018,choroidal detachment,3000,2022,10086513,2892826
3,2018,choroidal hemorrhage,702,465,10086513,2892826
3,2018,choroidal rupture,393,328,10086513,2892826
3,2018,color vision deficiencies,1152,1055,10086513,2892826
3,2018,conjunctival degen/deposits,54441,46314,10086513,2892826
3,2018,conjunctival hemorrhage,24995,21832,10086513,2892826
3,2018,conjunctival scars,1891,1445,10086513,2892826
3,2018,conjunctivitis - infectious,18393,14832,10086513,2892826
3,2018,conjunctivitis - noninfectious,88404,75840,10086513,2892826
3,2018,conjunctivitis - other/unspec ,6823,5776,10086513,2892826
3,2018,conjunctivitis - other/unspec acute,10885,8874,10086513,2892826
3,2018,conjunctivitis - other/unspec chronic,15102,12991,10086513,2892826
3,2018,corneal degen - arcus senilis,11208,9134,10086513,2892826
3,2018,corneal degen - band keratopathy,6675,5439,10086513,2892826
3,2018,corneal degen - nodular,5278,4108,10086513,2892826
3,2018,corneal degen - other/unspec,1715,1458,10086513,2892826
3,2018,corneal degen - peripheral,988,800,10086513,2892826
3,2018,corneal edemas,22890,16773,10086513,2892826
3,2018,corneal membrane changes,789,640,10086513,2892826
3,2018,corneal neovascularization,5907,4936,10086513,2892826
3,2018,corneal pigmentations/deposits,1956,1665,10086513,2892826
3,2018,corneal scars/opacities - central,8793,7324,10086513,2892826
3,2018,corneal scars/opacities - minor/other,36829,31421,10086513,2892826
3,2018,corneal transplant failure,1304,1018,10086513,2892826
3,2018,corneal transplant rejection,1783,1273,10086513,2892826
3,2018,corneal ulcer - perforated,450,262,10086513,2892826
3,2018,"corneal ulcer - unperforated, iso epi defect",30549,19614,10086513,2892826
3,2018,"corneal ulcer - unperforated, w/ str involv",20872,10964,10086513,2892826
3,2018,"corrosion, cornea/conjunctival sac",485,283,10086513,2892826
3,2018,"corrosion, eyelid/periocular",101,61,10086513,2892826
3,2018,"corrosion, other/unspec",48,38,10086513,2892826
3,2018,cystoid macular degeneration,45765,37685,10086513,2892826
3,2018,dacryoadenitis - acute,154,124,10086513,2892826
3,2018,dacryoadenitis - chronic,196,165,10086513,2892826
3,2018,dacryoadenitis - unspec,160,144,10086513,2892826
3,2018,degenerative myopia,35250,26125,10086513,2892826
3,2018,dermatochalasis,205817,96602,10086513,2892826
3,2018,diabetic cataract,3831,2290,10086513,2892826
3,2018,diplopia,23655,21194,10086513,2892826
3,2018,drusen of macula,80925,71080,10086513,2892826
3,2018,"dry AMD, adv stage w/ subfov involv",23221,18962,10086513,2892826
3,2018,"dry AMD, adv stage w/o subfov involv",19154,15239,10086513,2892826
3,2018,"dry AMD, early stage",128190,110849,10086513,2892826
3,2018,"dry AMD, intermediate stage",136014,118260,10086513,2892826
3,2018,"dry AMD, unspec stage",29253,24120,10086513,2892826
3,2018,dry eye syndrome,488906,420421,10086513,2892826
3,2018,ectropion,27418,15107,10086513,2892826
3,2018,enophthalmos,327,296,10086513,2892826
3,2018,entropion,10204,6380,10086513,2892826
3,2018,epiphora,17717,14711,10086513,2892826
3,2018,episcleritis,7523,5867,10086513,2892826
3,2018,esotropia,15329,13661,10086513,2892826
3,2018,exophthalmos,3547,3043,10086513,2892826
3,2018,exotropia,15289,13488,10086513,2892826
3,2018,exudative retinopathy,1105,929,10086513,2892826
3,2018,eye avulsion,54,53,10086513,2892826
3,2018,eyeball/orbital tissue contusion,6049,4341,10086513,2892826
3,2018,eyelid cysts,9440,7190,10086513,2892826
3,2018,eyelid dermatoses - noninfectious,18580,11485,10086513,2892826
3,2018,eyelid edema,3985,2421,10086513,2892826
3,2018,eyelid retraction,4009,2220,10086513,2892826
3,2018,eyelid vascular anomalies,242,181,10086513,2892826
3,2018,eyelid/periocular open wound,907,669,10086513,2892826
3,2018,eyelid/periocular superficial injury,2021,1614,10086513,2892826
